id,naslov,tip,epizode,leto,ogledi,ocena 
#area2408,Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,Movie,(1 eps),2007,3'670,7.44
#area1590,Legendz: Yomigaeru Ryuuou Densetsu,TV,(50 eps),2004,1'852,7.44
#area17643,Little Busters!: Sekai no Saitou wa Ore ga Mamoru!,OVA,(1 eps),2013,21'032,7.44
#area1419,Lupin III: Kutabare! Nostradamus,Movie,(1 eps),1995,5'920,7.44
#area1439,Lupin III: Walther P-38,Special,(1 eps),1997,4'357,7.44
#area1972,Meitantei Holmes,TV,(26 eps),1984,5'789,7.44
#area2929,Moonlight Mile 2nd Season: Touch Down,TV,(14 eps),2007,3'481,7.44
#area19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",TV,(10 eps),2013,254'610,7.44
#area11179,Papa no Iukoto wo Kikinasai!,TV,(12 eps),2012,128'178,7.44
#area17875,Papa no Iukoto wo Kikinasai! OVA,OVA,(2 eps),2013,26'222,7.44
#area34126,Rewrite 2nd Season,TV,(11 eps),2017,65'525,7.44
#area5984,Ristorante Paradiso,TV,(11 eps),2009,29'334,7.44
#area20709,Sabage-bu!,TV,(12 eps),2014,98'179,7.44
#area17137,Saiyuuki Gaiden: Kouga no Shou,OVA,(1 eps),2013,2'108,7.44
#area15751,Senyuu.,TV,(13 eps),2013,82'814,7.44
#area6572,Shakugan no Shana S,OVA,(4 eps),2009,64'422,7.44
#area1764,Slam Dunk (Movie),Movie,(1 eps),1994,10'812,7.44
#area1170,Slayers Special,Special,(3 eps),1996,14'895,7.44
#area17080,Soukyuu no Fafner: Dead Aggressor - Exodus,TV,(13 eps),2015,15'357,7.44
#area8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,Movie,(1 eps),2010,10'253,7.44
#area23319,"Suisei no Gargantia: Meguru Kouro, Haruka",OVA,(2 eps),2014,27'919,7.44
#area34086,Tales of Zestiria the X 2nd Season,TV,(13 eps),2017,90'142,7.44
#area33157,Tanaka-kun wa Itsumo Kedaruge Specials,Special,(7 eps),2016,12'179,7.44
#area1146,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,OVA,(1 eps),1993,10'792,7.44
#area3352,Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,Special,(1 eps),2008,30'813,7.44
#area815,Tennis no Ouji-sama Movie 1: Futari no Samurai - The First Game,Movie,(1 eps),2005,16'244,7.44
#area970,Yokoyama Mitsuteru Sangokushi,TV,(47 eps),1991,3'788,7.44
#area4970,Afro Samurai: Resurrection,Movie,(1 eps),2009,63'996,7.43
#area15061,Aikatsu!,TV,(178 eps),2012,24'205,7.43
#area33818,Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,OVA,(1 eps),2017,11'285,7.43
#area11701,Another: The Other - Inga,OVA,(1 eps),2012,116'704,7.43
#area9340,Cheburashka,Movie,(1 eps),2010,765,7.43
#area2672,Doraemon Movie 05: Nobita no Makai Daibouken,Movie,(1 eps),1984,1'919,7.43
#area6783,ef: A Tale of Memories. - Recollections,Special,(1 eps),2008,10'734,7.43
#area18393,Fairy Tail x Rave,OVA,(1 eps),2013,75'604,7.43
#area9135,Fullmetal Alchemist: The Sacred Star of Milos,Movie,(1 eps),2011,116'412,7.43
#area476,Ginban Kaleidoscope,TV,(12 eps),2005,36'421,7.43
#area14811,GJ-bu,TV,(12 eps),2013,116'732,7.43
#area30300,"High School DxD New: Oppai, Tsutsumimasu!",OVA,(1 eps),2015,74'372,7.43
#area37007,Hinomaruzumou,TV,(24 eps),2018,23'245,7.43
#area35327,Hiyoko no Basket Movie: Last Game 0401,Movie,(1 eps),2017,4'290,7.43
#area1004,Kanojo to Kanojo no Neko,OVA,(1 eps),2002,68'404,7.43
#area16353,Love Lab,TV,(13 eps),2013,118'289,7.43
#area1426,Lupin III: Part III,TV,(50 eps),1984,10'179,7.43
#area158,Maria-sama ga Miteru,TV,(13 eps),2004,42'260,7.43
#area5273,Miracle Giants Doumu-kun,TV,(49 eps),1989,962,7.43
#area17505,Mushibugyou,TV,(26 eps),2013,55'748,7.43
#area1655,Nerima Daikon Brothers,TV,(12 eps),2006,6'472,7.43
#area21031,Precure All Stars Movie New Stage 3: Eien no Tomodachi,Movie,(1 eps),2014,2'301,7.43
#area9959,Raiyantsuuri no Uta,Movie,(1 eps),1994,859,7.43
#area12067,Rurouni Kenshin Special,Special,(1 eps),1998,12'106,7.43
#area168,s.CRY.ed,TV,(26 eps),2001,62'621,7.43
#area1815,Shakugan no Shana Movie,Movie,(1 eps),2007,50'019,7.43
#area20671,Shashinkan,Movie,(1 eps),2013,3'418,7.43
#area4715,Shigofumi: Sorekara,Special,(1 eps),2008,13'485,7.43
#area2978,Shin Getter Robo,OVA,(13 eps),2004,6'104,7.43
#area7662,Shinrei Tantei Yakumo,TV,(13 eps),2010,96'167,7.43
#area2942,Sketchbook: Full Color's,TV,(13 eps),2007,21'071,7.43
#area1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,OVA,(13 eps),2002,4'736,7.43
#area11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode",Special,(1 eps),2012,6'589,7.43
#area10629,Tibet Inu Monogatari,Movie,(1 eps),2011,3'829,7.43
#area5332,Toshokan Sensou: Koi no Shougai,Special,(1 eps),2008,7'680,7.43
#area19251,Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,Special,(1 eps),2013,18'456,7.43
#area4752,Vampire Knight: Guilty,TV,(13 eps),2008,243'092,7.43
#area15911,Yuyushiki,TV,(12 eps),2013,69'413,7.43
#area764,Zoids Shinseiki/Zero,TV,(26 eps),2001,20'059,7.43
#area9611,Aa! Megami-sama! (2011),OVA,(3 eps),2011,15'850,7.42
#area50,Aa! Megami-sama! (TV),TV,(24 eps),2005,115'420,7.42
#area37924,Ani ni Tsukeru Kusuri wa Nai! 2,TV,(24 eps),2018,8'088,7.42
#area15927,Carnival Phantasm: HibiChika Special,Special,(1 eps),2012,20'760,7.42
#area20509,Fate/kaleid liner Prisma☆Illya 2wei!,TV,(10 eps),2014,89'589,7.42
#area908,Fullmetal Alchemist: Premium Collection,OVA,(3 eps),2006,51'972,7.42
#area24625,Gundam Build Fighters Try,TV,(25 eps),2014,25'728,7.42
#area1663,Haha wo Tazunete Sanzenri,TV,(52 eps),1976,5'397,7.42
#area2228,Honoo no Toukyuuji: Dodge Danpei,TV,(47 eps),1991,3'017,7.42
#area666,JoJo no Kimyou na Bouken,OVA,(6 eps),1993,39'833,7.42
#area1691,Kaze no Stigma,TV,(24 eps),2007,283'631,7.42
#area9213,Kowarekake no Orgel,OVA,(1 eps),2009,29'476,7.42
#area10918,Kowarekake no Orgel (Movie),Movie,(1 eps),2010,12'193,7.42
#area483,Kurau Phantom Memory,TV,(24 eps),2004,22'152,7.42
#area633,Legend of Basara,TV,(13 eps),1998,7'800,7.42
#area1064,Mazinkaiser,OVA,(7 eps),2001,6'312,7.42
#area3342,Mnemosyne: Mnemosyne no Musume-tachi,TV,(6 eps),2008,125'807,7.42
#area30016,Nanbaka,TV,(13 eps),2016,137'387,7.42
#area32051,One Piece: Adventure of Nebulandia,Special,(1 eps),2015,16'811,7.42
#area28299,Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss,OVA,(1 eps),2015,30'376,7.42
#area36652,Piano no Mori (TV),TV,(12 eps),2018,37'471,7.42
#area527,Pokemon,TV,(276 eps),1997,314'488,7.42
#area19291,Pokemon XY,TV,(93 eps),2013,53'034,7.42
#area9959,Raiyantsuuri no Uta,Movie,(1 eps),1994,859,7.42
#area238,Rekka no Honoo,TV,(42 eps),1997,43'480,7.42
#area573,Saber Marionette J,TV,(25 eps),1996,21'774,7.42
#area2903,Sakigake!! Otokojuku,TV,(34 eps),1988,6'819,7.42
#area399,Seikai no Senki Special,Special,(1 eps),2001,2'545,7.42
#area198,Speed Grapher,TV,(24 eps),2005,80'251,7.42
#area2013,Taiho Shichau zo The Movie,Movie,(1 eps),1999,5'099,7.42
#area2820,Time Travel Tondekeman!,TV,(39 eps),1989,1'296,7.42
#area33581,Trinity Seven Movie 1: Eternity Library to Alchemic Girl,Movie,(1 eps),2017,71'642,7.42
#area1744,Wagamama☆Fairy Mirumo de Pon!,TV,(172 eps),2002,11'427,7.42
#area2125,Yuu☆Yuu☆Hakusho: Eizou Hakusho,OVA,(2 eps),1994,8'061,7.42
#area4038,Zettai Karen Children,TV,(51 eps),2008,32'662,7.42
#area101,Air,TV,(12 eps),2005,221'627,7.41
#area656,Air in Summer,Special,(2 eps),2005,33'111,7.41
#area37924,Ani ni Tsukeru Kusuri wa Nai! 2,TV,(24 eps),2018,8'059,7.41
#area10396,Ben-To,TV,(12 eps),2011,205'555,7.41
#area35262,Boku no Hero Academia 2nd Season: Hero Note,Special,(1 eps),2017,54'126,7.41
#area9340,Cheburashka,Movie,(1 eps),2010,765,7.41
#area15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,Movie,(1 eps),2015,60'011,7.41
#area2512,Detective Conan OVA 02: 16 Suspects,OVA,(1 eps),2009,50'493,7.41
#area2676,Doraemon Movie 15: Nobita to Mugen Sankenshi,Movie,(1 eps),1994,1'961,7.41
#area1684,Dotto Koni-chan,TV,(26 eps),2000,1'886,7.41
#area408,Final Fantasy VII: Last Order,Special,(1 eps),2005,53'994,7.41
#area5684,Fresh Precure!,TV,(50 eps),2009,9'247,7.41
#area18229,Gatchaman Crowds,TV,(12 eps),2013,138'125,7.41
#area15863,Ginga Kikoutai Majestic Prince,TV,(24 eps),2013,43'017,7.41
#area4551,Hakushaku to Yousei,TV,(12 eps),2008,80'884,7.41
#area20903,Harmonie,Movie,(1 eps),2014,38'699,7.41
#area6064,Higurashi no Naku Koro ni Kai Specials,Special,(24 eps),2007,33'840,7.41
#area2336,Hikaru no Go: New Year Special,Special,(1 eps),2002,8'172,7.41
#area10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,Special,(1 eps),2010,54'160,7.41
#area2407,Keroro Gunsou Movie 1,Movie,(1 eps),2006,4'409,7.41
#area2927,Kimikiss Pure Rouge,TV,(24 eps),2007,69'113,7.41
#area33191,Kishibe Rohan wa Ugokanai,OVA,(2 eps),2017,19'875,7.41
#area191,Love Hina Christmas Special: Silent Eve,Special,(1 eps),2000,49'094,7.41
#area10628,Mahou Sensei Negima! Mou Hitotsu no Sekai Extra: Mahou Shoujo Yue,OVA,(1 eps),2010,6'913,7.41
#area34541,Mary to Majo no Hana,Movie,(1 eps),2017,32'330,7.41
#area2488,Mei to Koneko Bus,Special,(1 eps),2002,12'225,7.41
#area84,Mobile Suit Gundam 0083: Stardust Memory,OVA,(13 eps),1991,26'248,7.41
#area2269,Mobile Suit Gundam SEED Special Edition,Special,(3 eps),2004,8'201,7.41
#area31722,Nanatsu no Taizai: Seisen no Shirushi,TV,(4 eps),2016,206'549,7.41
#area4437,Naruto: Shippuuden Movie 2 - Kizuna,Movie,(1 eps),2008,131'551,7.41
#area10928,Nogizaka Haruka no Himitsu: Finale,OVA,(4 eps),2012,26'278,7.41
#area2107,One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,Movie,(1 eps),2007,39'743,7.41
#area3292,Potemayo Specials,Special,(6 eps),2007,3'253,7.41
#area710,Rec,TV,(9 eps),2006,84'391,7.41
#area18041,Rozen Maiden (2013),TV,(13 eps),2013,56'386,7.41
#area2193,Saiunkoku Monogatari Recaps,Special,(9 eps),2007,3'863,7.41
#area34102,Sakurada Reset,TV,(24 eps),2017,86'303,7.41
#area15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,Movie,(1 eps),2012,2'926,7.41
#area32105,Sousei no Onmyouji,TV,(50 eps),2016,239'613,7.41
#area565,Steamboy,Movie,(1 eps),2004,52'927,7.41
#area30321,Strike the Blood: Valkyria no Oukoku-hen,OVA,(2 eps),2015,50'071,7.41
#area4884,Tales of the Abyss,TV,(26 eps),2008,93'208,7.41
#area8022,Tegamibachi Gakuen,Special,(25 eps),2010,7'832,7.41
#area32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.",Special,(1 eps),2016,5'200,7.41
#area5832,Tiger Mask Nisei,TV,(33 eps),1981,3'434,7.41
#area27899,Tokyo Ghoul √A,TV,(12 eps),2015,741'517,7.41
#area14951,Wonderful Rush,TV,(26 eps),2006,25'416,7.41
#area31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,Movie,(1 eps),2016,81'351,7.41
#area1292,Afro Samurai,TV,(5 eps),2007,187'767,7.4
#area22819,Aikatsu! Movie,Movie,(1 eps),2014,4'403,7.4
#area35015,Ani ni Tsukeru Kusuri wa Nai!,TV,(12 eps),2017,24'066,7.4
#area11266,Ao no Exorcist: Kuro no Iede,Special,(1 eps),2011,82'364,7.4
#area2922,Ashita no Joe 2 (Movie),Movie,(1 eps),1981,2'246,7.4
#area6676,Asura Cryin' 2,TV,(13 eps),2009,50'715,7.4
#area15109,Cuticle Tantei Inaba,TV,(12 eps),2013,67'735,7.4
#area2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,Movie,(1 eps),2003,3'049,7.4
#area505,Fushigiboshi no☆Futagohime,TV,(51 eps),2005,6'774,7.4
#area10870,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),TV,(12 eps),2007,9'551,7.4
#area20689,Hamatora The Animation,TV,(12 eps),2014,188'236,7.4
#area6574,Hanamaru Youchien,TV,(12 eps),2010,51'614,7.4
#area5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,OVA,(1 eps),2009,30'444,7.4
#area35333,Hitori no Shita: The Outcast 2nd Season,ONA,(24 eps),2017,19'077,7.4
#area20853,Hitsugi no Chaika,TV,(12 eps),2014,236'304,7.4
#area14753,Hori-san to Miyamura-kun,OVA,(3 eps),2012,42'547,7.4
#area13469,Hyouka: Motsubeki Mono wa,OVA,(1 eps),2012,92'737,7.4
#area10804,Ikoku Meiro no Croisée The Animation: Ongakkai &amp;quot;Récital&amp;quot;,Special,(1 eps),2011,6'836,7.4
#area38235,Inazuma Eleven: Orion no Kokuin,TV,(1 eps),1989,6'341,7.4
#area519,Mahoraba: Heartful days,TV,(26 eps),2005,19'216,7.4
#area2460,Maison Ikkoku: Kanketsu-hen,Movie,(1 eps),1988,4'099,7.4
#area2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,TV,(12 eps),2006,2'295,7.4
#area3225,Minami-ke Okawari,TV,(13 eps),2008,58'306,7.4
#area2472,Naruto: Shippuuden Movie 1,Movie,(1 eps),2007,145'867,7.4
#area6712,Natsu no Arashi! Akinaichuu,TV,(13 eps),2009,14'633,7.4
#area601,Nekojiru-sou,OVA,(1 eps),2001,46'364,7.4
#area8857,Nichijou: Nichijou no 0-wa,OVA,(1 eps),2011,50'125,7.4
#area465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,Movie,(1 eps),2006,41'537,7.4
#area23673,Ookami Shoujo to Kuro Ouji,TV,(12 eps),2014,223'913,7.4
#area8423,Ookiku Furikabutte: Natsu no Scorebook,OVA,(2 eps),2010,2'645,7.4
#area31918,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,Special,(4 eps),2015,22'610,7.4
#area161,Peace Maker Kurogane,TV,(24 eps),2003,41'967,7.4
#area13599,Robotics;Notes,TV,(22 eps),2012,135'293,7.4
#area1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,Movie,(1 eps),1981,5'497,7.4
#area10483,"Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!",Special,(1 eps),2011,5'881,7.4
#area32175,Shounen Maid,TV,(12 eps),2016,46'321,7.4
#area1171,Slayers Excellent,OVA,(3 eps),1998,15'799,7.4
#area867,Slayers Gorgeous,Movie,(1 eps),1998,14'653,7.4
#area855,Strawberry Panic,TV,(26 eps),2006,91'451,7.4
#area5947,Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume,Movie,(1 eps),2009,22'604,7.4
#area30344,The iDOLM@STER Cinderella Girls 2nd Season,TV,(12 eps),2015,24'829,7.4
#area34915,The iDOLM@STER SideM,TV,(13 eps),2017,12'076,7.4
#area27,Trinity Blood,TV,(24 eps),2005,135'816,7.4
#area25157,Trinity Seven,TV,(12 eps),2014,372'029,7.4
#area37722,Uchi no Maid ga Uzasugiru!,TV,(12 eps),2018,33'942,7.4
#area20359,Yamada-kun to 7-nin no Majo PV,ONA,(1 eps),2013,36'585,7.4
#area2009,Yawara! Special: Zutto Kimi no Koto ga... .,Special,(1 eps),1996,1'324,7.4
#area34863,Zoku Touken Ranbu: Hanamaru,TV,(12 eps),2018,15'609,7.4
#area3791,Air Gear Special,Special,(1 eps),2007,38'914,7.39
#area32015,Ajin OVA,OVA,(3 eps),2016,29'546,7.39
#area34611,Answer (2016),TV,(26 eps),2007,70'981,7.39
#area13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,OVA,(3 eps),1996,5'640,7.39
#area20479,Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,OVA,(1 eps),2014,23'685,7.39
#area23359,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,Special,(1 eps),2013,11'091,7.39
#area6880,Deadman Wonderland,TV,(12 eps),2011,664'955,7.39
#area6930,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,Movie,(1 eps),2009,1'676,7.39
#area31201,Doraemon Movie 36: Shin Nobita no Nippon Tanjou,Movie,(1 eps),2016,1'030,7.39
#area2660,Doraemon: Nobita's the Night Before a Wedding,Movie,(1 eps),1999,1'369,7.39
#area117,El Hazard: The Magnificent World,OVA,(7 eps),1995,12'503,7.39
#area1250,Erementar Gerad,TV,(26 eps),2005,74'705,7.39
#area653,Galaxy Angel 3,TV,(26 eps),2002,7'104,7.39
#area15699,Haiyore! Nyaruko-san W,TV,(12 eps),2013,115'679,7.39
#area5150,Hatsukoi Limited.,TV,(12 eps),2009,66'882,7.39
#area1030,Heisei Tanuki Gassen Ponpoko,Movie,(1 eps),1994,47'573,7.39
#area714,High School! Kimengumi,TV,(86 eps),1985,1'925,7.39
#area34012,Isekai Shokudou,TV,(12 eps),2017,99'489,7.39
#area35639,Just Because!,TV,(12 eps),2017,144'158,7.39
#area33490,Kaitou Joker 4th Season,TV,(13 eps),2016,2'206,7.39
#area10805,Kami nomi zo Shiru Sekai: 4-nin to Idol,OVA,(1 eps),2011,73'537,7.39
#area845,Kiba,TV,(51 eps),2006,57'735,7.39
#area10536,Kimi ni Todoke 2nd Season Specials,Special,(3 eps),2011,29'653,7.39
#area31952,Kono Bijutsubu ni wa Mondai ga Aru!,TV,(12 eps),2016,133'514,7.39
#area3655,Nabari no Ou,TV,(26 eps),2008,127'520,7.39
#area19511,Naruto Shippuuden: Sunny Side Battle,Special,(1 eps),2013,23'368,7.39
#area443,Onegai☆Teacher: Himitsu na Futari,OVA,(1 eps),2002,36'999,7.39
#area34238,Osomatsu-san: Ouma de Kobanashi,Special,(1 eps),2016,6'637,7.39
#area30714,Owari no Seraph: Owaranai Seraph,Special,(9 eps),2015,38'934,7.39
#area15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,OVA,(1 eps),2013,15'272,7.39
#area24029,Shijou Saikyou no Deshi Kenichi Specials,Special,(4 eps),2013,6'899,7.39
#area5034,Shikabane Hime: Kuro,TV,(12 eps),2009,57'350,7.39
#area868,Slayers Great,Movie,(1 eps),1997,14'672,7.39
#area869,Slayers Return,Movie,(1 eps),1996,14'928,7.39
#area2585,Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots,OVA,(1 eps),1988,2'651,7.39
#area6381,Strike Witches 2,TV,(12 eps),2010,62'068,7.39
#area34152,Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,OVA,(1 eps),2017,36'138,7.39
#area5141,Taishou Yakyuu Musume.,TV,(12 eps),2009,14'692,7.39
#area13333,Tari Tari,TV,(13 eps),2012,104'706,7.39
#area541,Tenchi Muyou! Ryououki 3rd Season,OVA,(6 eps),2003,14'729,7.39
#area3125,Tokimeki Tonight,TV,(34 eps),1982,4'468,7.39
#area32899,Watashi ga Motete Dousunda,TV,(12 eps),2016,156'632,7.39
#area35673,Yama no Susume: Omoide Present,OVA,(1 eps),2017,5'735,7.39
#area33035,"Yuyushiki: Komarasetari, Komarasaretari",OVA,(1 eps),2017,7'431,7.39
#area49,Aa! Megami-sama!,OVA,(5 eps),1993,40'102,7.38
#area3549,Allison to Lillia,TV,(26 eps),2008,33'259,7.38
#area3006,Atashin'chi,TV,(330 eps),2002,2'138,7.38
#area6948,Bakemonogatari Recap,Special,(1 eps),2009,36'347,7.38
#area1521,Black Jack the Movie,Movie,(1 eps),1996,8'053,7.38
#area1450,Brigadoon: Marin to Melan,TV,(26 eps),2000,8'101,7.38
#area2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,TV,(52 eps),1989,4'017,7.38
#area485,Damekko Doubutsu,TV,(26 eps),2005,9'031,7.38
#area332,Dokidoki♡Densetsu: Mahoujin Guruguru,TV,(38 eps),2000,2'638,7.38
#area19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,Movie,(1 eps),2014,1'450,7.38
#area21039,Gatchaman Crowds Insight,TV,(12 eps),2015,53'812,7.38
#area5578,Gosho Aoyama's Collection of Short Stories,Special,(7 eps),1999,3'200,7.38
#area246,Groove Adventure Rave,TV,(51 eps),2001,70'161,7.38
#area27969,Hana to Alice: Satsujin Jiken,Movie,(1 eps),2015,18'236,7.38
#area21681,Hanayamata,TV,(12 eps),2014,75'613,7.38
#area15225,Hentai Ouji to Warawanai Neko.,TV,(12 eps),2013,283'016,7.38
#area7337,"Hetalia Axis Powers Movie: Paint it, White",Movie,(1 eps),2010,44'439,7.38
#area28825,Himouto! Umaru-chan,TV,(12 eps),2015,296'790,7.38
#area18295,Kakumeiki Valvrave 2nd Season,TV,(12 eps),2013,69'947,7.38
#area3958,Kannagi,TV,(13 eps),2008,113'072,7.38
#area31780,Kimi no Kokoro wa Kagayaiteru kai?,Movie,(1 eps),2004,5'618,7.38
#area33183,Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,Movie,(1 eps),2016,1'510,7.38
#area335,Matantei Loki Ragnarok,TV,(26 eps),2003,29'382,7.38
#area738,MÄR,TV,(102 eps),2005,36'097,7.38
#area330,Midori no Hibi,TV,(13 eps),2004,111'915,7.38
#area1722,Nagasarete Airantou,TV,(26 eps),2007,63'212,7.38
#area463,One Piece Movie 5: Norowareta Seiken,Movie,(1 eps),2004,44'979,7.38
#area1094,One Piece: Umi no Heso no Daibouken-hen,Special,(1 eps),2000,23'454,7.38
#area108,Ou Dorobou Jing in Seventh Heaven,OVA,(3 eps),2004,10'137,7.38
#area1526,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,Movie,(1 eps),2005,62'204,7.38
#area5753,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,Movie,(1 eps),2009,3'793,7.38
#area6153,Saint Seiya Recap,Special,(1 eps),2003,4'926,7.38
#area1548,Shin Taketori Monogatari: 1000-nen Joou,TV,(42 eps),1981,2'858,7.38
#area28495,Sidonia no Kishi Movie,Movie,(1 eps),2015,7'935,7.38
#area3256,Soukou Kihei Votoms: Pailsen Files,OVA,(12 eps),2007,3'508,7.38
#area19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,Movie,(1 eps),2013,49'401,7.38
#area16417,Tamako Market,TV,(12 eps),2013,187'898,7.38
#area36511,Tokyo Ghoul:re,TV,(12 eps),2018,300'060,7.38
#area3859,Top Secret: The Revelation,TV,(26 eps),2008,14'213,7.38
#area807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,Movie,(1 eps),2005,37'761,7.38
#area7058,Uragiri wa Boku no Namae wo Shitteiru,TV,(24 eps),2010,67'719,7.38
#area36910,Wu Geng Ji 2nd Season,ONA,(42 eps),2017,624,7.38
#area37164,Yao Shen Ji 2nd Season,ONA,(40 eps),2018,1'732,7.38
#area3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,Movie,(1 eps),2007,3'100,7.38
#area5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,Special,(1 eps),2008,65'034,7.38
#area22433,Break Blade,TV,(12 eps),2014,63'677,7.37
#area10638,Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,Special,(1 eps),2012,43'326,7.37
#area5065,Detroit Metal City: Birth of the Metal Devil,Special,(1 eps),2008,18'920,7.37
#area2398,Digimon Adventure 02: Diablomon no Gyakushuu,Movie,(1 eps),2001,38'623,7.37
#area2654,Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,Movie,(1 eps),2001,1'930,7.37
#area25389,Dragon Ball Z Movie 15: Fukkatsu no &amp;quot;F&amp;quot;,Movie,(1 eps),2015,73'022,7.37
#area27829,Heavy Object,TV,(24 eps),2015,98'709,7.37
#area13357,High School DxD Specials,Special,(6 eps),2012,109'800,7.37
#area256,Hoshi no Koe,OVA,(1 eps),2002,108'701,7.37
#area13261,Inazuma Eleven Go: Chrono Stone,TV,(51 eps),2012,21'459,7.37
#area1288,Kidou Keisatsu Patlabor,OVA,(7 eps),1988,15'168,7.37
#area92,Kidou Shinseiki Gundam X,TV,(39 eps),1996,23'336,7.37
#area17259,Kuroko no Basket: Oshaberi Shiyokka,Special,(1 eps),2012,30'815,7.37
#area6288,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,Movie,(1 eps),2010,44'183,7.37
#area1090,Mobile Suit Gundam I,Movie,(1 eps),1981,18'773,7.37
#area2294,Mobile Suit Gundam SEED Destiny Special Edition,Special,(4 eps),2006,8'963,7.37
#area34391,Mobile Suit Gundam Thunderbolt 2nd Season,ONA,(4 eps),2017,11'022,7.37
#area6030,Needless,TV,(24 eps),2009,107'723,7.37
